,Unnamed: 0,activity_name,description,url,image,available_days,available_times,latitude,longitude,address,price,currency,category,week,destination,hours_min,hours_max
1618,16,Entrada a Berlin Dungeon,Con esta entrada a Berlin Dungeon viajaréis en el tiempo y conoceréis el oscuro pasado de Berlín en un show que os hará morir de miedo y a la vez de risa.,www.civitatis.com/es/berlin/entrada-berlin-dungeon/,www.civitatis.com/f/alemania/berlin/entrada-berlin-dungeon-list.jpg,"['22', '20', '21', '23', '19', '24']","[[], [], [], [], [], []]",52.5213896,13.4035271,"Berlin Dungeon, 2, Spandauer Straße, Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",4.8,EUR,,3,berlin,,
1619,17,Campo de concentración de Sachsenhausen,"Dura, pero imprescindible. La excursión al campo de concentración de Sachsenhausen se ha convertido por mérito propio en el tour más popular desde Berlín.",www.civitatis.com/es/berlin/excursion-campo-concentracion-sachsenhausen/,www.civitatis.com/f/alemania/berlin/excursion-campo-concentracion-sachsenhausen-list.jpg,"['22', '23', '24', '21', '19', '20']","[['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00']]",52.52105,13.41017,"Gontardstraße, Mitte, Berlin, 10178, Deutschland",9.0,EUR,Español,3,berlin,6.0,6.0
1620,18,Free tour por Berlín,"Si viajáis a la capital de Alemania, no dudéis en reservar el mejor free tour por Berlín. Esta ruta a pie de 3 horas y media es la más completa. ¡Os encantará!",www.civitatis.com/es/berlin/free-tour-berlin/,www.civitatis.com/f/alemania/berlin/free-tour-berlin-list.jpg,"['22', '19', '23', '24', '20', '21']","[['10:00', '11:00', '15:00', '16:00'], ['10:00', '11:00', '15:00', '16:00'], ['10:00', '11:00', '15:00', '16:00'], ['10:00', '11:00', '15:00', '16:00'], ['10:00', '11:00', '15:00', '16:00'], ['10:00', '11:00', '15:00', '16:00']]",52.51609495775182,13.37941303624959,"Pariser Platz, Dorotheenstadt, Mitte, Berlin, 10117, Deutschland",2.5,EUR,Español,3,berlin,3.5,3.5
1621,19,Excursión a Potsdam y Sachsenhausen,En esta excursión a Potsdam y Sachsenhausen visitaremos estos dos destacados lugares que forman parte de la historia de Alemania en un día. ¡Imprescindible!,www.civitatis.com/es/berlin/excursion-potsdam-sachsenhausen/,www.civitatis.com/f/alemania/berlin/excursion-potsdam-sachsenhausen-list.jpg,"['23', '21']","[['9:30'], ['9:30']]",52.52208619,13.41278165,"Alexanderplatz, Mitte, Berlin, 10178, Deutschland",16.25,EUR,Español,3,berlin,7.0,7.0
1622,20,Excursión a Potsdam,¿Queréis conocer una de las ciudades más bellas de Alemania? En esta excursión a Potsdam viajaremos en tren desde Berlín para descubrir sus palacios e iglesias.,www.civitatis.com/es/berlin/excursion-potsdam/,www.civitatis.com/f/alemania/berlin/excursion-potsdam-list.jpg,"['22', '20', '24']","[['10:00'], ['10:00'], ['10:00']]",52.52105,13.41017,"Gontardstraße, Mitte, Berlin, 10178, Deutschland",7.8,EUR,Español,3,berlin,6.0,6.0
1623,21,Tour de Berlín al completo,El tour de Berlín al completo es perfecto para conocer la ciudad en solo un día. Descubriréis sus monumentos más importantes con un guía en español.,www.civitatis.com/es/berlin/tour-berlin-completo/,www.civitatis.com/f/alemania/berlin/tour-berlin-completo-list.jpg,"['19', '22']","[['9:00'], ['9:00']]",52.516204,13.37828,"Pariser Platz, Dorotheenstadt, Mitte, Berlin, 10117, Deutschland",10.0,EUR,Español,3,berlin,6.0,6.0
1624,22,Visita guiada por el Berlín alternativo,En esta visita guiada por el Berlín alternativo descubriremos qué hay más allá de los monumentos y cómo es la vida en los barrios de la capital alemana.,www.civitatis.com/es/berlin/berlin-de-barrio/,www.civitatis.com/f/alemania/berlin/berlin-de-barrio-list.jpg,"['19', '22', '23', '20', '21']","[['15:00'], ['15:00'], ['15:00'], ['15:00'], ['15:00']]",52.515749,13.379516,"Akademie der Künste, 4, Pariser Platz, Dorotheenstadt, Mitte, Berlin, 10117, Deutschland",5.0,EUR,Español,3,berlin,3.0,3.0
1625,23,,"Servicio privado, puerta a puerta y al mejor precio. Un chófer os esperará en el aeropuerto, en el hotel o donde queráis para llevaros a vuestro destino. Rápido y seguro.",,www.civitatis.comhttps://www.civitatis.com/f/images/promos/traslados-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",,,,,,"Seguro, sin contratiempos",3,berlin,,
1626,24,Free tour del Muro de Berlín y la Guerra Fría,En este free tour del Muro de Berlín y la Guerra Fría descubriremos cómo era la vida en la capital de Alemania cuando la ciudad estaba dividida en sectores.,www.civitatis.com/es/berlin/free-tour-muro-berlin-guerra-fria/,www.civitatis.com/f/alemania/berlin/free-tour-muro-berlin-guerra-fria-list.jpg,"['22', '23', '24', '21', '19', '20']","[['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00']]",52.520827,13.387031,"Tränenpalast, Reichstagufer, Dorotheenstadt, Mitte, Berlin, 10117, Deutschland",2.2,EUR,Español,3,berlin,3.5,3.5
1627,25,Paseo histórico por el Berlín del nazismo,En este paseo histórico por Berlín nos acercaremos a la figura de Hitler para descubrir cómo llegó al poder. Conoceremos el nazismo de principio a fin.,www.civitatis.com/es/berlin/visita-berlin-nazi/,www.civitatis.com/f/alemania/berlin/visita-berlin-nazi-list.jpg,"['21', '24']","[['10:00'], ['10:00']]",52.52105,13.41017,"Gontardstraße, Mitte, Berlin, 10178, Deutschland",6.6,EUR,Español,3,berlin,4.0,4.0
1628,26,Visita guiada por Berlín,No hay mejor forma de empezar un viaje que con una visita guiada en español. Conoce lo más importante de Berlín en una sola mañana.,www.civitatis.com/es/berlin/visita-guiada-berlin/,www.civitatis.com/f/alemania/berlin/visita-guiada-berlin-list.jpg,"['22', '23', '20']","[['10:00'], ['10:00'], ['10:00']]",52.52105,13.41017,"Gontardstraße, Mitte, Berlin, 10178, Deutschland",6.6,EUR,Español,3,berlin,4.0,4.0
1629,27,Excursión a Dresde y Meissen,"En esta excursión a Dresde y Meissen desde Berlín os llevaremos a descubrir la esencia del antiguo reino de Sajonia, conociendo sus lugares con más historia.",www.civitatis.com/es/berlin/excursion-dresde-meissen/,www.civitatis.com/f/alemania/berlin/excursion-dresde-meissen-list.jpg,"['20', '23']","[['8:00'], ['8:00']]",52.5190624,13.4064919,"Friedrichswerder, Mitte, Berlin, 10178, Deutschland",27.0,EUR,Español,3,berlin,11.0,11.0
1630,28,"Autobús turístico de Berlín, Big Bus","El autobús turístico de Berlín Big Bus os permitirá conocer los imprescindibles de la capital alemana. Además, podréis subir y bajar en cualquier parada.",www.civitatis.com/es/berlin/autobus-turistico-berlin-big-bus/,www.civitatis.com/f/alemania/berlin/autobus-turistico-berlin-big-bus-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,8.88,EUR,Español,3,berlin,24.0,48.0
1631,29,Visita guiada por el Barrio Judío y su museo,"Durante este tour recorreremos uno de los barrios más carismáticos de Berlín y, además, visitaremos el Museo Judío. ¡Os encantará!",www.civitatis.com/es/berlin/visita-guiada-barrio-judio/,www.civitatis.com/f/alemania/berlin/visita-guiada-barrio-judio-list.jpg,"['22', '20']","[['10:30'], ['10:30']]",52.502431,13.394904,"Jüdisches Museum, 9-14, Lindenstraße, Luisenstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10969, Deutschland",9.0,EUR,Español,3,berlin,4.0,4.0
1632,30,Tour de la cerveza por Berlín,Descubrid el aroma de la cerveza alemana en este tour por los mejores bares de Berlín. Aprenderéis cómo se hace y probaréis el producto estrella del país.,www.civitatis.com/es/berlin/tour-cerveza-berlin/,www.civitatis.com/f/alemania/berlin/tour-cerveza-berlin-list.jpg,"['23', '21']","[['17:00'], ['17:00']]",52.5009829,13.4413504,"U-Bahnhof Schlesisches Tor, Skalitzer Straße, Luisenstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10997, Deutschland",8.0,EUR,Español,3,berlin,3.0,3.0
1633,31,Berlin WelcomeCard,La tarjeta Berlin WelcomeCard permite el uso ilimitado del transporte público y ofrece descuentos de hasta el 50% en más de 190 museos y atracciones.,www.civitatis.com/es/berlin/berlin-welcomecard/,www.civitatis.com/f/alemania/berlin/berlin-welcomecard-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,4.03,EUR,Entradas,3,berlin,48.0,144.0
1634,32,Tour privado por Berlín con guía en español,"Descubrid la historia, monumentos y arte de la capital de Alemania en uno de nuestros tours privados por Berlín. ¡Una oportunidad única para explorar la ciudad!",www.civitatis.com/es/berlin/tour-privado-berlin/,www.civitatis.com/f/alemania/berlin/tour-privado-berlin-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,39.5,EUR,Español,3,berlin,722.0,4.0
1635,33,Espectáculo FALLING IN LOVE Grand Show en el Teatro Friedrichstadt-Palast,"El teatro Friedrichstadt-Palast de Berlín no solo destaca por tener el escenario más ancho del mundo, sino también por sus increíbles espectáculos.",www.civitatis.com/es/berlin/espectaculo-teatro-friedrichstadt-palast/,www.civitatis.com/f/alemania/berlin/espectaculo-teatro-friedrichstadt-palast-list.jpg,"['19', '22', '21', '24']","[['19:30'], ['19:30'], ['19:30'], ['15:30', '19:30']]",52.523957,13.387844,"107, Friedrichstraße, Dorotheenstadt, Mitte, Berlin, 10117, Deutschland",8.98,EUR,Espectáculos,3,berlin,2.5,2.5
1636,34,Visita al Palacio de Charlottenburg + Excursión a Potsdam,"En esta visita por el Palacio de Charlottenburg en Berlín recorremos sus estancias y, después, nos desplazaremos a Potsdam para contemplar sus bellos palacios.",www.civitatis.com/es/berlin/visita-palacio-charlottenburg-excursion-potsdam/,www.civitatis.com/f/alemania/berlin/visita-palacio-charlottenburg-excursion-potsdam-list.jpg,"['23', '19', '22']","[['9:30'], ['9:30'], ['9:30']]",52.519364,13.406287,"Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",15.8,EUR,Español,3,berlin,8.0,8.0
1637,35,Visita guiada por el Museo Nuevo,"¿Cómo vivían los faraones? Lo descubriremos en esta visita guiada por el Museo Nuevo, donde veremos el busto de Nerfetiti y otras piezas del Antiguo Egipto.",www.civitatis.com/es/berlin/visita-guiada-museo-nuevo/,www.civitatis.com/f/alemania/berlin/visita-guiada-museo-nuevo-list.jpg,"['23', '21']","[['15:00'], ['15:00']]",52.51956430488067,13.39765149325871,"Museumsinsel, Burgstraße, Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",7.5,EUR,Español,3,berlin,2.0,2.0
1638,36,Tour de la Guerra Fría + Muro de Berlín + Museo de la Stasi,"Si queréis saber cómo era la vida en una ciudad completamente dividida, podéis descubrirlo en este tour por los lugares de Berlín que marcaron la Guerra Fría.",www.civitatis.com/es/berlin/berlin-guerra-fria/,www.civitatis.com/f/alemania/berlin/berlin-guerra-fria-list.jpg,"['21', '23', '19']","[['10:00'], ['10:00'], ['10:00']]",52.52105,13.41017,"Gontardstraße, Mitte, Berlin, 10178, Deutschland",7.8,EUR,Español,3,berlin,4.0,4.0
1639,0,Excursión a las islas Phi Phi en lancha rápida,En esta excursión a las islas Phi Phi en lancha rápida visitaremos este archipiélago y disfrutaremos de un día en el paraíso descubriendo lugares como Maya Bay.,www.civitatis.com/es/phuket/excursion-phi-phi-khai/,www.civitatis.com/f/tailandia/phuket/excursion-phi-phi-khai-list.jpg,"['06', '05', '08', '07', '10', '09']","[['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00']]",0.0,0.0,,780.0,EUR,Español,1,phuket,240.0,11.0
1640,1,Excursión al Jungle Elephant Sanctuary,"¿Os gustaría alimentar, conocer y pasear junto al animal sagrado de Tailandia? Visitaremos el Jungle Elephant Sanctuary y conoceremos a los elefantes de cerca.",www.civitatis.com/es/phuket/excursion-phang-nga-elephant-park/,www.civitatis.com/f/tailandia/phuket/excursion-phang-nga-elephant-park-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",0.0,0.0,,900.0,EUR,Inglés,1,phuket,6.0,6.0
1641,2,Excursión a la isla de James Bond en lancha rápida,"Nos meteremos en la piel de Roger Moore y seguiremos sus pasos en la isla de James Bond, navegando en una lancha rápida y recorriendo las islas de Phuket.",www.civitatis.com/es/phuket/excursion-isla-james-bond/,www.civitatis.com/f/tailandia/phuket/excursion-isla-james-bond-list.jpg,"['06', '05', '08', '07', '10', '09']","[['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00']]",0.0,0.0,,780.0,EUR,Español,1,phuket,9.0,9.0
1642,3,Isla James Bond + Cueva de los Monos,En esta excursión a la isla de James Bond os sentiréis como el agente 007 en Ko Tapu y os llevaremos a visitar la Cueva de los Monos. ¡Será un día inolvidable!,www.civitatis.com/es/phuket/isla-james-bond-cueva-monos/,www.civitatis.com/f/tailandia/phuket/isla-james-bond-cueva-monos-list.jpg,"['10', '05', '06', '09', '07', '08']","[['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00']]",0.0,0.0,,11.22,EUR,Inglés,1,phuket,192.0,9.0
1643,4,Tour privado por Phuket con guía en español,"En este tour privado por Phuket en español visitaremos el templo de Wat Chalong, varias playas y miradores y una de las estatuas de Buda más grandes del mundo.",www.civitatis.com/es/phuket/tour-privado-phuket/,www.civitatis.com/f/tailandia/phuket/tour-privado-phuket-list.jpg,"['08', '10', '09', '07', '06', '05']","[['9:00'], ['9:00'], ['9:00'], ['9:00'], ['9:00'], ['9:00']]",0.0,0.0,,1680.0,EUR,Español,1,phuket,8.0,8.0
1644,5,Excursión a las islas de Krabi + Snorkel,"Si estáis en Phuket y queréis disfrutar de paisajes paradisíacos en Tailandia, esta excursión a las islas de Krabi con snorkel es perfecta. ¡Os encantará!",www.civitatis.com/es/phuket/excursion-islas-krabi-snorkel/,www.civitatis.com/f/tailandia/phuket/excursion-islas-krabi-snorkel-list.jpg,['08'],[['5:00']],0.0,0.0,,820.0,EUR,Español,1,phuket,264.0,12.0
1645,6,,"Servicio privado, puerta a puerta y al mejor precio. Un chófer os esperará en el aeropuerto, en el hotel o donde queráis para llevaros a vuestro destino. Rápido y seguro.",,www.civitatis.comhttps://www.civitatis.com/f/images/promos/traslados-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",,,,,,"Seguro, sin contratiempos",1,phuket,,
1646,7,Visita guiada por Phuket,"El Gran Buda, el templo de Wat Chalong, el cerro Rang Hill, la playa Karon... En este tour descubriremos todos estos lugares y el casco antiguo de Phuket Town.",www.civitatis.com/es/phuket/visita-guiada-phuket/,www.civitatis.com/f/tailandia/phuket/visita-guiada-phuket-list.jpg,"['08', '10', '09', '06', '07', '05']","[['8:00', '13:00'], ['8:00', '13:00'], ['8:00', '13:00'], ['8:00', '13:00'], ['8:00', '13:00'], ['8:00', '13:00']]",7.89551960544961,98.3000648169612,"Patong Boyz Town, Soi Royal Paradise, ป่าตอง, ตำบลป่าตอง, อำเภอกะทู้, จังหวัดภูเก็ต, 83150, ประเทศไทย",315.0,EUR,Inglés,1,phuket,4.0,4.0
1647,8,Excursión a la isla de James Bond y Krabi,Embarcaremos en una lancha rápida y pondremos rumbo al paraíso tropical en esta excursión a la isla de James Bond y Krabi. ¡Diversión asegurada!,www.civitatis.com/es/phuket/excursion-james-bond-krabi/,www.civitatis.com/f/tailandia/phuket/excursion-james-bond-krabi-list.jpg,"['06', '08']","[['7:00'], ['7:00']]",0.0,0.0,,1500.0,EUR,Inglés,1,phuket,9.0,9.0
1648,9,Tour en quad por Phuket,En este tour en quad por Phuket recorreremos esta paradisíaca isla sobre cuatro ruedas mientras aprendemos sobre su historia y su cultura.,www.civitatis.com/es/phuket/tour-quad-phuket/,www.civitatis.com/f/tailandia/phuket/tour-quad-phuket-list.jpg,"['09', '07', '06', '05', '10', '08']","[['9:00', '12:30', '15:00'], ['9:00', '12:30', '15:00'], ['9:00', '12:30', '15:00'], ['9:00', '12:30', '15:00'], ['9:00', '12:30', '15:00'], ['9:00', '12:30', '15:00']]",0.0,0.0,,443.76,EUR,Inglés,1,phuket,2.0,2.0
1649,10,Ferry a las islas Phi Phi,Viajaréis en ferry hasta las islas Phi Phi y descubriréis este impresionante archipiélago. Desearéis quedaros allí para siempre. ¡Bienvenidos al paraíso!,www.civitatis.com/es/phuket/ferry-islas-phi-phi/,www.civitatis.com/f/tailandia/phuket/ferry-islas-phi-phi-list.jpg,"['06', '08', '05', '09', '07', '10']","[['11:00', '15:00'], ['11:00', '15:00'], ['11:00', '15:00'], ['11:00', '15:00'], ['11:00', '15:00'], ['11:00', '15:00']]",7.8721272,98.4141701,"Srisana, Rassada Harbour, ภูเก็ต, ตำบลรัษฎา, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83000, ประเทศไทย",300.0,EUR,Transporte y traslados,1,phuket,2.0,2.0
1650,11,Tour por la Isla de Raya + Snorkel,"Disfrutaremos de la belleza natural de Tailandia, sus playas y sus cristalinas aguas de color turquesa con este tour por la Isla de Raya y snorkel.",www.civitatis.com/es/phuket/tour-isla-raya-snorkel/,www.civitatis.com/f/tailandia/phuket/tour-isla-raya-snorkel-list.jpg,"['08', '10', '06', '09', '05', '07']","[['7:30'], ['7:30'], ['7:30'], ['7:30'], ['7:30'], ['7:30']]",0.0,0.0,,10.4,EUR,Inglés,1,phuket,6.0,6.0
1651,12,Tour de aventura por Phuket,"Nos adentraremos en una de las cuevas más famosas de Phuket para descubrir el gran buda, y practicar rafting y tirolina en el corazón de la selva tropical.",www.civitatis.com/es/phuket/tour-aventura-phuket/,www.civitatis.com/f/tailandia/phuket/tour-aventura-phuket-list.jpg,"['05', '09', '08', '07', '10', '06']","[['7:15'], ['7:15'], ['7:15'], ['7:15'], ['7:15'], ['7:15']]",0.0,0.0,,9.6,EUR,Inglés,1,phuket,9.5,9.5
1652,13,Tour en moto de agua por la bahía de Phang Nga,Este tour en moto de agua desde Phuket recorreremos la bahía de Phang Nga descargando adrenalina mientras admiramos verdes paisajes e islas de ensueño.,www.civitatis.com/es/phuket/tour-moto-agua-phang-nga/,www.civitatis.com/f/tailandia/phuket/tour-moto-agua-phang-nga-list.jpg,"['05', '08', '06', '10', '09', '07']","[['8:00', '12:00'], ['8:00', '12:00'], ['8:00', '12:00'], ['8:00', '12:00'], ['8:00', '12:00'], ['8:00', '12:00']]",0.0,0.0,,1923.2,EUR,Inglés,1,phuket,96.0,5.0
1653,14,Excursión a la isla de James Bond en barco,"En esta excursión a la isla de James Bond en barco viviréis un día de cine. Conoceréis sus alrededores, practicaréis piragüismo y os relajaréis en sus playas.",www.civitatis.com/es/phuket/excursion-barco-isla-james-bond/,www.civitatis.com/f/tailandia/phuket/excursion-barco-isla-james-bond-list.jpg,"['10', '05', '06', '09', '07', '08']","[['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00']]",0.0,0.0,,675.0,EUR,Inglés,1,phuket,10.0,10.0
1654,15,Paseo en balsa de bambú por el río Song Phreak,Con este paseo en balsa de bambú por el río Song Phreak navegaremos por la selva de Phang Nga en busca de los mejores paisajes. ¡Desconexión en estado puro!,www.civitatis.com/es/phuket/balsa-bambu-rio-song-phreak/,www.civitatis.com/f/tailandia/phuket/balsa-bambu-rio-song-phreak-list.jpg,"['10', '05', '06', '09', '07', '08']","[['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00']]",0.0,0.0,,382.32,EUR,Inglés,1,phuket,168.0,10.0
1655,16,Crucero por las islas Phi Phi,"Subid a bordo de este crucero con el que viajaremos a las islas Phi Phi en un apacible paseo en barco, practicaremos snorkel y podréis relajaros en sus costas.",www.civitatis.com/es/phuket/crucero-islas-phi-phi/,www.civitatis.com/f/tailandia/phuket/crucero-islas-phi-phi-list.jpg,"['10', '05', '06', '09', '07', '08']","[['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00']]",0.0,0.0,,341.36,EUR,Inglés,1,phuket,7.0,7.0
1656,17,"Excursión a las islas Mai Thon, Racha y Coral","Con esta excursión a las islas Mai Thon, Racha y Coral descubriremos un auténtico paraíso explorando el increíble ecosistema submarino del mar de Andamán.",www.civitatis.com/es/phuket/excursion-mai-thon-racha-coral/,www.civitatis.com/f/tailandia/phuket/excursion-mai-thon-racha-coral-list.jpg,"['09', '10', '06', '07', '08', '05']","[['8:00'], ['8:00'], ['8:00'], ['8:00'], ['8:00'], ['8:00']]",0.0,0.0,,341.35,EUR,Inglés,1,phuket,216.0,10.0
1657,18,Excursión a las islas Khai en lancha rápida,En esta excursión en lancha rápida a las islas Khai desde Phuket descubriremos la belleza inigualable de este entorno. ¡Una forma divertida de hacer turismo!,www.civitatis.com/es/phuket/excursion-islas-khai-lancha-rapida/,www.civitatis.com/f/tailandia/phuket/excursion-islas-khai-lancha-rapida-list.jpg,"['06', '09', '05', '10', '07', '08']","[['7:30', '12:00'], ['7:30', '12:00'], ['7:30', '12:00'], ['7:30', '12:00'], ['7:30', '12:00'], ['7:30', '12:00']]",0.0,0.0,,389.14,EUR,Inglés,1,phuket,96.0,5.0
1658,19,Excursión a Coral Island en lancha rápida,En esta excursión a Coral Island en lancha rápida realizaréis snorkel en uno de los fondos marinos más exóticos del mundo. Admiraréis sus coloridos arrecifes.,www.civitatis.com/es/phuket/snorkel-coral-island/,www.civitatis.com/f/tailandia/phuket/snorkel-coral-island-list.jpg,"['08', '10', '09', '07', '06', '05']","[['9:00'], ['9:00'], ['9:00'], ['9:00'], ['9:00'], ['9:00']]",0.0,0.0,,314.43,EUR,Inglés,1,phuket,120.0,7.0
1659,20,Excursión privada desde Phuket en lancha rápida,"Coral Island, la isla de James Bond, Ko Hong... En una de nuestras excursiones privadas desde Phuket en lancha rápida disfrutaréis de la zona que elijáis.",www.civitatis.com/es/phuket/excusion-privada-phuket-lancha-rapida/,www.civitatis.com/f/tailandia/phuket/excusion-privada-phuket-lancha-rapida-list.jpg,"['08', '09', '05', '10', '06', '07']","[['9:00', '10:00', '11:00'], ['9:00', '10:00', '11:00'], ['9:00', '10:00', '11:00'], ['9:00', '10:00', '11:00'], ['9:00', '10:00', '11:00'], ['9:00', '10:00', '11:00']]",0.0,0.0,,5400.0,EUR,Inglés,1,phuket,144.0,8.0
1660,21,Tarjeta SIM con Internet,"Si durante vuestro viaje a Phuket queréis conectaros a Internet y seguir en contacto con vuestros familiares y amigos, esta tarjeta es perfecta para vosotros.",www.civitatis.com/es/phuket/tarjeta-sim-phuket/,www.civitatis.com/f/tailandia/phuket/tarjeta-sim-phuket-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",8.1111004,98.3042759,"ท่าอากาศยานนานาชาติภูเก็ต (HKT), Mao Khao Soi 4, ตำบลไม้ขาว, อำเภอถลาง, จังหวัดภูเก็ต, 83140, ประเทศไทย",5.88,EUR,Servicios adicionales,1,phuket,192.0,360.0
1661,22,Tirolina en Phuket,Phuket es uno de los paraísos de Tailandia. Disfrutaréis de esta maravilla del sudeste asiático y sobrevolaréis la selva a través de un circuito de tirolinas.,www.civitatis.com/es/phuket/tirolina-phuket/,www.civitatis.com/f/tailandia/phuket/tirolina-phuket-list.jpg,"['07', '10', '06', '08', '05', '09']","[[], [], [], [], [], []]",0.0,0.0,,15.18,EUR,Inglés,1,phuket,2.0,2.0
1662,23,Snorkel en las islas Similan,Practicaremos snorkel en las islas Similan y descubriremos la gran belleza subacuática de este Parque Nacional ubicado a pocos kilómetros de Phuket.,www.civitatis.com/es/phuket/snorkel-islas-similan/,www.civitatis.com/f/tailandia/phuket/snorkel-islas-similan-list.jpg,"['06', '08']","[['5:00'], ['5:00']]",0.0,0.0,,860.0,EUR,Español,1,phuket,10.0,10.0
1663,24,Pub Crawl ¡Tour de fiesta por Phuket!,Con este Pub Crawl tendremos la oportunidad de disfrutar de algunos de los pubs más animados de Phuket mientras descubrimos su divertida vida nocturna.,www.civitatis.com/es/phuket/pub-crawl-phuket/,www.civitatis.com/f/tailandia/phuket/pub-crawl-phuket-list.jpg,"['06', '08', '07']","[['20:30'], ['20:30'], ['20:30']]",7.8938537,98.2962605,"Bar Funk, Soi Freedom, ป่าตอง, ตำบลป่าตอง, อำเภอกะทู้, จังหวัดภูเก็ต, 83150, ประเทศไทย",240.0,EUR,Inglés,1,phuket,5.5,5.5
1664,25,Rafting en el río Song Phreak,"Si buscáis un plan diferente en Phuket, esta actividad de rafting en las aguas bravas del río Song Phreak es perfecta. ¡Naturaleza y deporte en un mismo día!",www.civitatis.com/es/phuket/rafting-rio-song-phreak/,www.civitatis.com/f/tailandia/phuket/rafting-rio-song-phreak-list.jpg,"['10', '05', '06', '09', '07', '08']","[['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00'], ['7:00']]",0.0,0.0,,327.7,EUR,Inglés,1,phuket,168.0,9.0
1665,26,Curso de buceo PADI Open Water,¿Queréis conseguir la certificación PADI Open Water? Con este curso de buceo de 3 días en Phuket lograréis convertíos en submarinistas profesionales.,www.civitatis.com/es/phuket/curso-padi-open-water/,www.civitatis.com/f/tailandia/phuket/curso-padi-open-water-list.jpg,"['09', '10', '06', '07', '08', '05']","[['8:00'], ['8:00'], ['8:00'], ['8:00'], ['8:00'], ['8:00']]",0.0,0.0,,3180.0,EUR,Inglés,1,phuket,72.0,72.0
1666,27,Paddle surf en Phuket,"Si queréis realizar una actividad acuática en Phuket, estáis en el lugar indicado. Podréis practicar paddle surf, snorkel o hacer yoga sobre las tablas.",www.civitatis.com/es/phuket/paddle-surf-phuket/,www.civitatis.com/f/tailandia/phuket/paddle-surf-phuket-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",7.9732701967723,98.2789690095409,"Way to Laem Sing Beach, หาดสุรินทร์, ตำบลเชิงทะเล, ศรีสุนทร, อำเภอถลาง, จังหวัดภูเก็ต, ประเทศไทย",180.0,EUR,Inglés,1,phuket,361.0,2.0
1667,28,Excursión a las islas Phi Phi en lancha rápida,En esta excursión a las islas Phi Phi en lancha rápida visitaremos este archipiélago y disfrutaremos de un día en el paraíso descubriendo lugares como Maya Bay.,www.civitatis.com/es/phuket/excursion-phi-phi-khai/,www.civitatis.com/f/tailandia/phuket/excursion-phi-phi-khai-list.jpg,"['06', '05', '08', '07', '10', '09']","[['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00']]",0.0,0.0,,780.0,EUR,Español,1,phuket,240.0,11.0
1668,29,Excursión al Jungle Elephant Sanctuary,"¿Os gustaría alimentar, conocer y pasear junto al animal sagrado de Tailandia? Visitaremos el Jungle Elephant Sanctuary y conoceremos a los elefantes de cerca.",www.civitatis.com/es/phuket/excursion-phang-nga-elephant-park/,www.civitatis.com/f/tailandia/phuket/excursion-phang-nga-elephant-park-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",0.0,0.0,,900.0,EUR,Inglés,1,phuket,6.0,6.0
1669,30,Excursión a la isla de James Bond en lancha rápida,"Nos meteremos en la piel de Roger Moore y seguiremos sus pasos en la isla de James Bond, navegando en una lancha rápida y recorriendo las islas de Phuket.",www.civitatis.com/es/phuket/excursion-isla-james-bond/,www.civitatis.com/f/tailandia/phuket/excursion-isla-james-bond-list.jpg,"['06', '05', '08', '07', '10', '09']","[['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00']]",0.0,0.0,,780.0,EUR,Español,1,phuket,9.0,9.0
